orig_file_name	format	orig_size	orig_width	orig_height	orig_pixel_mode	orig_pixel_depth	out_image	compressed_size	compressed_width	compressed_height	compressed_pixel_mode	compressed_pixel_depth	tool_name	command	stdout	runtime
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/comparison-of-full-and-precise-backups.png	PNG	323559	3436	1160	RGBA	32	kotlin_compressed/comparison-of-full-and-precise-backups.png	221762	3436	1160	RGB	24	optipng	optipng -out kotlin_compressed/comparison-of-full-and-precise-backups.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/comparison-of-full-and-precise-backups.png		0.040930785005912185
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/execute-post-requests.png	PNG	534689	2942	1686	RGBA	32	kotlin_compressed/execute-post-requests.png	365161	2942	1686	RGBA	32	optipng	optipng -out kotlin_compressed/execute-post-requests.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/execute-post-requests.png		0.038439811003627256
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-user-group-avatar.png	PNG	8511	501	501	RGB	24	kotlin_compressed/kotlin-user-group-avatar.png	6729	501	501	RGB	24	optipng	optipng -out kotlin_compressed/kotlin-user-group-avatar.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-user-group-avatar.png		0.003469736999250017
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/coroutine-debugger-wn.png	PNG	372505	2800	612	RGBA	32	kotlin_compressed/coroutine-debugger-wn.png	225153	2800	612	RGB	24	optipng	optipng -out kotlin_compressed/coroutine-debugger-wn.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/coroutine-debugger-wn.png		0.0221312920039054
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/new-kotlin-file.png	PNG	84283	804	458	RGBA	32	kotlin_compressed/new-kotlin-file.png	58422	804	458	RGB	24	optipng	optipng -out kotlin_compressed/new-kotlin-file.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/new-kotlin-file.png		0.004838695007492788
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/gradle-kts-standalone.png	PNG	182034	1585	319	RGBA	32	kotlin_compressed/gradle-kts-standalone.png	126822	1585	319	RGB	24	optipng	optipng -out kotlin_compressed/gradle-kts-standalone.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/gradle-kts-standalone.png		0.0076938439888181165
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-compose-web-wizard.png	PNG	97409	900	1308	RGBA	32	kotlin_compressed/wasm-compose-web-wizard.png	56688	900	1308	RGB	24	optipng	optipng -out kotlin_compressed/wasm-compose-web-wizard.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-compose-web-wizard.png		0.011835131997941062
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/social-buttons.png	PNG	736650	2024	1344	RGBA	32	kotlin_compressed/social-buttons.png	545573	2024	1344	RGB	24	optipng	optipng -out kotlin_compressed/social-buttons.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/social-buttons.png		0.034015602999716066
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-new-gradle-project-advanced.png	PNG	306961	1658	1596	RGBA	32	kotlin_compressed/jvm-new-gradle-project-advanced.png	174514	1658	1596	RGB	24	optipng	optipng -out kotlin_compressed/jvm-new-gradle-project-advanced.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-new-gradle-project-advanced.png		0.02542665299552027
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-user-group.png	PNG	1225913	3073	1962	RGB	24	kotlin_compressed/kotlin-user-group.png	1209920	3073	1962	RGB	24	optipng	optipng -out kotlin_compressed/kotlin-user-group.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-user-group.png		0.06039794199750759
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/visualization-dataframe-temperature.png	PNG	37378	904	330	RGBA	32	kotlin_compressed/visualization-dataframe-temperature.png	16156	904	330	P	8	optipng	optipng -out kotlin_compressed/visualization-dataframe-temperature.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/visualization-dataframe-temperature.png		0.005690737001714297
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/native-project-structure.png	PNG	254551	1620	1010	RGBA	32	kotlin_compressed/native-project-structure.png	151812	1620	1010	RGB	24	optipng	optipng -out kotlin_compressed/native-project-structure.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/native-project-structure.png		0.016474838004796766
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/messages-in-json-format.png	PNG	88033	1776	910	RGBA	32	kotlin_compressed/messages-in-json-format.png	47187	1776	910	RGBA	32	optipng	optipng -out kotlin_compressed/messages-in-json-format.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/messages-in-json-format.png		0.011621846002526581
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/datalore-example.png	PNG	258385	2234	1166	RGBA	32	kotlin_compressed/datalore-example.png	146152	2234	1166	RGB	24	optipng	optipng -out kotlin_compressed/datalore-example.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/datalore-example.png		0.020927418998326175
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/embedded-images-output.png	PNG	34490	1020	446	RGBA	32	kotlin_compressed/embedded-images-output.png	19366	1020	446	RGB	24	optipng	optipng -out kotlin_compressed/embedded-images-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/embedded-images-output.png		0.005302063000272028
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/browser-console-output.png	PNG	274770	1912	974	RGBA	32	kotlin_compressed/browser-console-output.png	188075	1912	974	RGBA	32	optipng	optipng -out kotlin_compressed/browser-console-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/browser-console-output.png		0.01874382699315902
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-web-wizard.png	PNG	139963	1064	1722	RGBA	32	kotlin_compressed/multiplatform-web-wizard.png	78014	1064	1722	RGB	24	optipng	optipng -out kotlin_compressed/multiplatform-web-wizard.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-web-wizard.png		0.01914687000680715
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/browsertest-task.png	PNG	248627	2298	784	RGBA	32	kotlin_compressed/browsertest-task.png	157001	2298	784	RGB	24	optipng	optipng -out kotlin_compressed/browsertest-task.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/browsertest-task.png		0.02005436499894131
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/ide-console-output.png	PNG	115053	1200	732	RGBA	32	kotlin_compressed/ide-console-output.png	67090	1200	732	RGB	24	optipng	optipng -out kotlin_compressed/ide-console-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/ide-console-output.png		0.010861016999115236
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/joy-of-kotlin.png		111255	720	903	RGB	24	kotlin_compressed/joy-of-kotlin.png						optipng	optipng -out kotlin_compressed/joy-of-kotlin.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/joy-of-kotlin.png		0.0015809000033186749
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/add-dataframe-dependency.png	PNG	395414	3220	1254	RGBA	32	kotlin_compressed/add-dataframe-dependency.png	245349	3220	1254	RGB	24	optipng	optipng -out kotlin_compressed/add-dataframe-dependency.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/add-dataframe-dependency.png		1.8175786450010492
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-output-gradle.png	PNG	58633	1270	552	RGBA	32	kotlin_compressed/jvm-output-gradle.png	33582	1270	552	RGBA	32	optipng	optipng -out kotlin_compressed/jvm-output-gradle.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-output-gradle.png		0.2566079929965781
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-output-2.png	PNG	66683	1170	706	RGBA	32	kotlin_compressed/jvm-output-2.png	36368	1170	706	RGB	24	optipng	optipng -out kotlin_compressed/jvm-output-2.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-output-2.png		0.29459843099175487
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/new-java-class.png	PNG	111005	806	598	RGBA	32	kotlin_compressed/new-java-class.png	75011	806	598	RGB	24	optipng	optipng -out kotlin_compressed/new-java-class.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/new-java-class.png		0.42667238500143867
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-step-over.png	PNG	4582	64	64	RGBA	32	kotlin_compressed/wasm-step-over.png	4110	64	64	P	8	optipng	optipng -out kotlin_compressed/wasm-step-over.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-step-over.png		0.0033092619996750727
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-new-gradle-project.png	PNG	248742	1592	1404	RGBA	32	kotlin_compressed/jvm-new-gradle-project.png	141114	1592	1404	RGB	24	optipng	optipng -out kotlin_compressed/jvm-new-gradle-project.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-new-gradle-project.png		0.9344978309964063
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/continuous-mode.png	PNG	161472	1628	1046	RGBA	32	kotlin_compressed/continuous-mode.png	94463	1628	1046	RGB	24	optipng	optipng -out kotlin_compressed/continuous-mode.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/continuous-mode.png		0.7267769230093108
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/github-release-link.png	PNG	144396	1064	600	RGBA	32	kotlin_compressed/github-release-link.png	96239	1064	600	RGB	24	optipng	optipng -out kotlin_compressed/github-release-link.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/github-release-link.png		0.5350974819884868
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/data-analysis-dataframe-example.png	PNG	305806	2114	1722	RGBA	32	kotlin_compressed/data-analysis-dataframe-example.png	179930	2114	1722	RGB	24	optipng	optipng -out kotlin_compressed/data-analysis-dataframe-example.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/data-analysis-dataframe-example.png		1.447555052000098
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/scratch-repl.png	PNG	463467	4800	1293	RGBA	32	kotlin_compressed/scratch-repl.png	295808	4800	1293	RGB	24	optipng	optipng -out kotlin_compressed/scratch-repl.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/scratch-repl.png		1.6797200800065184
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/disable-sandboxing-in-xcode-project-settings.png	PNG	145868	1610	494	RGBA	32	kotlin_compressed/disable-sandboxing-in-xcode-project-settings.png	88298	1610	494	RGB	24	optipng	optipng -out kotlin_compressed/disable-sandboxing-in-xcode-project-settings.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/disable-sandboxing-in-xcode-project-settings.png		0.47670714899140876
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/cli-output.png	PNG	529825	3840	2160	RGBA	32	kotlin_compressed/cli-output.png	259485	3840	2160	RGB	24	optipng	optipng -out kotlin_compressed/cli-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/cli-output.png		2.4742326749983476
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-1-9-0-size-improvements.png	PNG	38808	1920	1080	RGB	24	kotlin_compressed/wasm-1-9-0-size-improvements.png	36071	1920	1080	RGB	24	optipng	optipng -out kotlin_compressed/wasm-1-9-0-size-improvements.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-1-9-0-size-improvements.png		0.6022976409876719
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/gaussian-distribution-output.png	PNG	76212	1280	1132	RGBA	32	kotlin_compressed/gaussian-distribution-output.png	43516	1280	1132	RGB	24	optipng	optipng -out kotlin_compressed/gaussian-distribution-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/gaussian-distribution-output.png		0.6216809589968761
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-project-1-wn.png	PNG	257889	2046	1120	RGBA	32	kotlin_compressed/multiplatform-project-1-wn.png	152777	2046	1120	RGB	24	optipng	optipng -out kotlin_compressed/multiplatform-project-1-wn.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-project-1-wn.png		1.0995883099967614
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-gradle-task-window-compose.png	PNG	124824	1144	798	RGBA	32	kotlin_compressed/wasm-gradle-task-window-compose.png	68918	1144	798	RGB	24	optipng	optipng -out kotlin_compressed/wasm-gradle-task-window-compose.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-gradle-task-window-compose.png		0.47637872699124273
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/native-output.png	PNG	167358	1386	1330	RGBA	32	kotlin_compressed/native-output.png	97660	1386	1330	RGB	24	optipng	optipng -out kotlin_compressed/native-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/native-output.png		1.004402514998219
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kandy-library.png	PNG	223483	1700	1604	RGBA	32	kotlin_compressed/kandy-library.png	127817	1700	1604	RGB	24	optipng	optipng -out kotlin_compressed/kandy-library.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kandy-library.png		0.8734431540069636
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/run-gradle-task.png	PNG	563086	3840	2160	RGBA	32	kotlin_compressed/run-gradle-task.png	274056	3840	2160	RGB	24	optipng	optipng -out kotlin_compressed/run-gradle-task.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/run-gradle-task.png		2.57511769499979
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-multiline-output.png	PNG	48323	1762	236	RGBA	32	kotlin_compressed/kotlin-multiline-output.png	28931	1762	236	RGB	24	optipng	optipng -out kotlin_compressed/kotlin-multiline-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-multiline-output.png		0.2514750459959032
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-debug-scope.png	PNG	309383	1496	1380	RGBA	32	kotlin_compressed/wasm-debug-scope.png	185141	1496	1380	RGB	24	optipng	optipng -out kotlin_compressed/wasm-debug-scope.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-debug-scope.png		1.4320111740089487
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-user-group-logo.png	PNG	50488	2327	961	RGB	24	kotlin_compressed/kotlin-user-group-logo.png	43599	2327	961	RGB	24	optipng	optipng -out kotlin_compressed/kotlin-user-group-logo.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-user-group-logo.png		0.782969392996165
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-hierarchy-completion.png	PNG	107457	514	556	RGBA	32	kotlin_compressed/multiplatform-hierarchy-completion.png	35003	514	556	P	8	optipng	optipng -out kotlin_compressed/multiplatform-hierarchy-completion.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-hierarchy-completion.png		0.159033450006973
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-run-app.png	PNG	117069	874	632	RGBA	32	kotlin_compressed/jvm-run-app.png	82921	874	632	RGB	24	optipng	optipng -out kotlin_compressed/jvm-run-app.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/jvm-run-app.png		0.5182777279987931
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/results-of-expanding-group-data-analysis.png	PNG	213973	2052	832	RGBA	32	kotlin_compressed/results-of-expanding-group-data-analysis.png	135586	2052	832	RGB	24	optipng	optipng -out kotlin_compressed/results-of-expanding-group-data-analysis.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/results-of-expanding-group-data-analysis.png		1.1612592619931092
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-logo.png	PNG	70362	1999	434	RGBA	32	kotlin_compressed/kotlin-logo.png	62290	1999	434	RGBA	32	optipng	optipng -out kotlin_compressed/kotlin-logo.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-logo.png		0.9458151750004617
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/script-deps-run-config.png	PNG	191409	2032	1183	RGBA	32	kotlin_compressed/script-deps-run-config.png	130067	2032	1183	RGBA	32	optipng	optipng -out kotlin_compressed/script-deps-run-config.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/script-deps-run-config.png		1.0762915779923787
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/rendering-example.png	PNG	433682	2410	1168	RGBA	32	kotlin_compressed/rendering-example.png	311957	2410	1168	RGBA	32	optipng	optipng -out kotlin_compressed/rendering-example.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/rendering-example.png		3.547588914996595
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/mascot-body-proportions.png	PNG	331787	1920	1080	RGB	24	kotlin_compressed/mascot-body-proportions.png	258688	1920	1080	RGB	24	optipng	optipng -out kotlin_compressed/mascot-body-proportions.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/mascot-body-proportions.png		0.9901142529997742
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/browser-development-run.png	PNG	158552	1952	596	RGBA	32	kotlin_compressed/browser-development-run.png	101412	1952	596	RGB	24	optipng	optipng -out kotlin_compressed/browser-development-run.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/browser-development-run.png		0.7745251640008064
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-logo-guidelines.png	PNG	110162	1999	1125	RGBA	32	kotlin_compressed/kotlin-logo-guidelines.png	103311	1999	1125	RGBA	32	optipng	optipng -out kotlin_compressed/kotlin-logo-guidelines.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-logo-guidelines.png		0.7395178880105959
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/devtools-sources.png	PNG	393189	1282	1306	RGBA	32	kotlin_compressed/devtools-sources.png	298457	1282	1306	RGBA	32	optipng	optipng -out kotlin_compressed/devtools-sources.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/devtools-sources.png		4.030646911007352
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/failed-test.png	PNG	554385	1604	1218	RGBA	32	kotlin_compressed/failed-test.png	439219	1604	1218	RGBA	32	optipng	optipng -out kotlin_compressed/failed-test.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/failed-test.png		4.251023304997943
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-gradle-task-window.png	PNG	83622	1000	628	RGBA	32	kotlin_compressed/wasm-gradle-task-window.png	46435	1000	628	RGB	24	optipng	optipng -out kotlin_compressed/wasm-gradle-task-window.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-gradle-task-window.png		0.331467309006257
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/warning-name-intention.png	PNG	115388	1030	616	RGBA	32	kotlin_compressed/warning-name-intention.png	78541	1030	616	RGB	24	optipng	optipng -out kotlin_compressed/warning-name-intention.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/warning-name-intention.png		0.4659434460045304
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-create-project-button.png	PNG	2330	700	50	RGBA	32	kotlin_compressed/multiplatform-create-project-button.png	1264	700	50	P	8	optipng	optipng -out kotlin_compressed/multiplatform-create-project-button.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/multiplatform-create-project-button.png		0.015778535002027638
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/run-spring-boot-application.png	PNG	434871	2486	1484	RGBA	32	kotlin_compressed/run-spring-boot-application.png	291171	2486	1484	RGBA	32	optipng	optipng -out kotlin_compressed/run-spring-boot-application.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/run-spring-boot-application.png		2.2849672229931457
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-notebook-backend-development.png	PNG	181114	1302	1156	RGBA	32	kotlin_compressed/kotlin-notebook-backend-development.png	102263	1302	1156	RGB	24	optipng	optipng -out kotlin_compressed/kotlin-notebook-backend-development.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/kotlin-notebook-backend-development.png		0.7522004460042808
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/java-15-multiline-output.png	PNG	54754	1750	276	RGBA	32	kotlin_compressed/java-15-multiline-output.png	33003	1750	276	RGB	24	optipng	optipng -out kotlin_compressed/java-15-multiline-output.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/java-15-multiline-output.png		0.27177466699504294
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/native-run-gutter.png	PNG	99660	956	428	RGBA	32	kotlin_compressed/native-run-gutter.png	67589	956	428	RGB	24	optipng	optipng -out kotlin_compressed/native-run-gutter.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/native-run-gutter.png		0.38055727900064085
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/spring-application-response.png	PNG	67710	1764	782	RGBA	32	kotlin_compressed/spring-application-response.png	34344	1764	782	RGBA	32	optipng	optipng -out kotlin_compressed/spring-application-response.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/spring-application-response.png		0.4853202640078962
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/ki-shell-type.png	PNG	27532	1400	160	RGBA	32	kotlin_compressed/ki-shell-type.png	16037	1400	160	RGB	24	optipng	optipng -out kotlin_compressed/ki-shell-type.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/ki-shell-type.png		0.11960314199677669
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/scratch-interactive.png	PNG	49176	1616	342	RGBA	32	kotlin_compressed/scratch-interactive.png	30842	1616	342	RGB	24	optipng	optipng -out kotlin_compressed/scratch-interactive.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/scratch-interactive.png		0.27445799599809106
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-step-into.png	PNG	4490	62	62	RGBA	32	kotlin_compressed/wasm-step-into.png	4091	62	62	P	8	optipng	optipng -out kotlin_compressed/wasm-step-into.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-step-into.png		0.002837289997842163
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/create-test.png	PNG	105939	878	828	RGBA	32	kotlin_compressed/create-test.png	66983	878	828	RGBA	32	optipng	optipng -out kotlin_compressed/create-test.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/create-test.png		0.4337851989985211
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/spring-boot-project-view.png	PNG	157174	722	1024	RGBA	32	kotlin_compressed/spring-boot-project-view.png	77584	722	1024	RGBA	32	optipng	optipng -out kotlin_compressed/spring-boot-project-view.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/spring-boot-project-view.png		0.6291944740078179
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-composeapp-directory.png	PNG	81576	914	726	RGBA	32	kotlin_compressed/wasm-composeapp-directory.png	44670	914	726	RGB	24	optipng	optipng -out kotlin_compressed/wasm-composeapp-directory.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/wasm-composeapp-directory.png		0.35824947099899873
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/github-release-description.png	PNG	166522	1878	1534	RGBA	32	kotlin_compressed/github-release-description.png	78763	1878	1534	RGB	24	optipng	optipng -out kotlin_compressed/github-release-description.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/github-release-description.png		0.9445123409968801
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/run-debug-configurations.png	PNG	415127	1944	1420	RGBA	32	kotlin_compressed/run-debug-configurations.png	298980	1944	1420	RGBA	32	optipng	optipng -out kotlin_compressed/run-debug-configurations.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/run-debug-configurations.png		3.805960707992199
/home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/gradle-kts-load-config.png	PNG	171083	1565	276	RGBA	32	kotlin_compressed/gradle-kts-load-config.png	118640	1565	276	RGB	24	optipng	optipng -out kotlin_compressed/gradle-kts-load-config.png  /home/elissa/ADFA/ADFA-ODT/SourceDocs/KotlinDocs/html/images/gradle-kts-load-config.png		0.45479222299763933
